episode,step,position,risk_level,action,reward,gestational_week
2,9,"(1, 1)",MODERATE,INSULIN_THERAPY,2.2238875052962075,26
2,10,"(1, 0)",MODERATE,IMMEDIATE_INTERVENTION,3.0333800515591847,27
2,11,"(1, 1)",MODERATE,FAMILY_HISTORY_REVIEW,2.9374206625773134,29
2,12,"(1, 2)",MODERATE,COMPREHENSIVE_ASSESSMENT,2.7564897080740725,31
2,13,"(2, 3)",HIGH,DIETARY_COUNSELING,1.6909978263902532,33
2,14,"(3, 4)",HIGH,DIETARY_COUNSELING,2.1106011934439475,34
2,15,"(4, 5)",HIGH,INSULIN_THERAPY,1.6925831154174213,35
2,16,"(5, 6)",CRITICAL,EXERCISE_PROGRAM,3.2388655950694205,36
2,17,"(6, 7)",CRITICAL,INCREASED_MONITORING,2.984874954057297,37
2,18,"(7, 7)",CRITICAL,FAMILY_HISTORY_REVIEW,2.889649330486365,38
3,1,"(0, 1)",LOW,METFORMIN_PRESCRIPTION,1.002227847407637,14
3,2,"(1, 1)",LOW,NO_ACTION,0.25818815281023366,15
3,3,"(0, 1)",LOW,COMPREHENSIVE_ASSESSMENT,1.5644887993433798,17
3,4,"(0, 1)",LOW,STRESS_REDUCTION,1.3015444731606365,18
3,5,"(1, 1)",LOW,INCREASED_MONITORING,1.270397706141131,20
3,6,"(1, 2)",MODERATE,STRESS_REDUCTION,2.332650972925959,21
3,7,"(1, 3)",MODERATE,SPECIALIST_REFERRAL,1.7919076793686222,22
3,8,"(1, 3)",MODERATE,DIETARY_COUNSELING,2.651337096699375,24
3,9,"(1, 2)",MODERATE,FAMILY_HISTORY_REVIEW,2.153970810329505,26
3,10,"(1, 3)",MODERATE,ROUTINE_MONITORING,2.416940050924921,28
3,11,"(1, 4)",MODERATE,INCREASED_MONITORING,3.8273218251832546,29
3,12,"(1, 3)",MODERATE,STRESS_REDUCTION,0.8201846048776404,30
3,13,"(1, 4)",HIGH,INSULIN_THERAPY,1.3666063013327268,31
3,14,"(2, 5)",HIGH,METFORMIN_PRESCRIPTION,2.1889415743253493,32
3,15,"(3, 6)",HIGH,INCREASED_MONITORING,1.6266107347757595,34
3,16,"(4, 7)",HIGH,FAMILY_HISTORY_REVIEW,2.2210244030511666,35
3,17,"(5, 7)",CRITICAL,FAMILY_HISTORY_REVIEW,3.109651933747649,36
3,18,"(6, 7)",CRITICAL,COMPREHENSIVE_ASSESSMENT,2.524090565266702,38
3,19,"(7, 7)",CRITICAL,NO_ACTION,3.5029840885696584,39
4,1,"(1, 0)",LOW,IMMEDIATE_INTERVENTION,0.02313478520323109,14
4,2,"(1, 1)",LOW,EXERCISE_PROGRAM,4.0453834709613545,15
4,3,"(1, 2)",LOW,NO_ACTION,1.1192241416976503,16
4,4,"(1, 2)",LOW,ROUTINE_MONITORING,5.19694302731267,18
4,5,"(1, 1)",LOW,IMMEDIATE_INTERVENTION,1.2439798429856617,19
4,6,"(2, 1)",LOW,COMPREHENSIVE_ASSESSMENT,1.5313282387573386,21
4,7,"(2, 1)",MODERATE,ROUTINE_MONITORING,1.1849563094094604,22
4,8,"(2, 0)",MODERATE,FAMILY_HISTORY_REVIEW,2.1577566167838587,24
4,9,"(1, 0)",MODERATE,INCREASED_MONITORING,5.801685358925569,26
4,10,"(1, 1)",MODERATE,ROUTINE_MONITORING,2.228944552304136,28
4,11,"(1, 0)",MODERATE,SPECIALIST_REFERRAL,2.4021000796325285,29
4,12,"(1, 1)",MODERATE,COMPREHENSIVE_ASSESSMENT,2.384883701294466,30
4,13,"(1, 0)",HIGH,STRESS_REDUCTION,2.000698039803787,31
4,14,"(2, 1)",HIGH,ROUTINE_MONITORING,1.6341521215859223,33
4,15,"(3, 2)",HIGH,STRESS_REDUCTION,2.8832973245897113,34
4,16,"(4, 3)",HIGH,SPECIALIST_REFERRAL,5.73981589987475,35
4,17,"(5, 4)",CRITICAL,CONTINUOUS_GLUCOSE_MONITORING,2.374309273092938,37
4,18,"(6, 5)",CRITICAL,WEIGHT_MANAGEMENT,2.687750530509456,39
4,19,"(7, 6)",CRITICAL,INSULIN_THERAPY,4.410902611409649,40
5,1,"(1, 0)",LOW,DIETARY_COUNSELING,2.3898656105827816,14
5,2,"(2, 0)",LOW,IMMEDIATE_INTERVENTION,0.606398600181864,16
5,3,"(2, 0)",LOW,WEIGHT_MANAGEMENT,0.7263030204688439,17
5,4,"(3, 0)",LOW,IMMEDIATE_INTERVENTION,0.6538305013825358,18
5,5,"(3, 0)",LOW,GLUCOSE_TOLERANCE_TEST,0.8209654687157475,20
5,6,"(3, 1)",MODERATE,INCREASED_MONITORING,5.655730456063269,21
5,7,"(3, 1)",MODERATE,GLUCOSE_TOLERANCE_TEST,5.114854995049548,22
5,8,"(3, 1)",MODERATE,COMPREHENSIVE_ASSESSMENT,1.4521881906125946,24
5,9,"(3, 1)",MODERATE,COMPREHENSIVE_ASSESSMENT,2.3236059541780154,26
5,10,"(2, 1)",MODERATE,SPECIALIST_REFERRAL,2.8780754534233917,27
5,11,"(2, 2)",MODERATE,COMPREHENSIVE_ASSESSMENT,1.9438917258644939,29
5,12,"(3, 2)",MODERATE,SPECIALIST_REFERRAL,2.3658003886290064,31
5,13,"(4, 3)",HIGH,CONTINUOUS_GLUCOSE_MONITORING,5.898207964442788,33
5,14,"(5, 4)",HIGH,GLUCOSE_TOLERANCE_TEST,2.159554496753986,34
5,15,"(6, 5)",HIGH,FAMILY_HISTORY_REVIEW,0.6694014242689745,36
5,16,"(7, 6)",CRITICAL,METFORMIN_PRESCRIPTION,1.4461759933622904,37
5,17,"(7, 7)",CRITICAL,IMMEDIATE_INTERVENTION,8.9816330535755,38
6,1,"(0, 0)",LOW,STRESS_REDUCTION,1.7952777652341558,14
6,2,"(0, 0)",LOW,METFORMIN_PRESCRIPTION,0.7791604620272248,15
6,3,"(1, 0)",LOW,METFORMIN_PRESCRIPTION,1.5499498722097553,17
6,4,"(2, 0)",LOW,METFORMIN_PRESCRIPTION,0.13265403358249261,19
6,5,"(2, 0)",LOW,FAMILY_HISTORY_REVIEW,0.30510082071756794,21
6,6,"(3, 0)",MODERATE,WEIGHT_MANAGEMENT,1.2296599399785566,23
6,7,"(2, 0)",MODERATE,DIETARY_COUNSELING,1.2666254455179375,25
6,8,"(2, 0)",MODERATE,INSULIN_THERAPY,1.8217376943842387,27
6,9,"(1, 0)",MODERATE,GLUCOSE_TOLERANCE_TEST,5.070488537146181,29
6,10,"(1, 0)",MODERATE,FAMILY_HISTORY_REVIEW,1.4727212142308586,31
6,11,"(2, 1)",HIGH,EXERCISE_PROGRAM,2.92514966791423,33
6,12,"(3, 2)",HIGH,STRESS_REDUCTION,2.0236872354171207,34
6,13,"(4, 3)",HIGH,DIETARY_COUNSELING,1.6994291529550825,35
6,14,"(5, 4)",CRITICAL,INSULIN_THERAPY,2.8549225168578563,37
6,15,"(6, 5)",CRITICAL,STRESS_REDUCTION,2.8467472912581235,38
6,16,"(7, 6)",CRITICAL,SPECIALIST_REFERRAL,2.5017904090326772,40
7,1,"(0, 0)",LOW,IMMEDIATE_INTERVENTION,0.41201964177618067,14
7,2,"(0, 0)",LOW,GLUCOSE_TOLERANCE_TEST,0.9175670850499849,15
7,3,"(1, 0)",LOW,EXERCISE_PROGRAM,2.345858549878076,16
7,4,"(1, 1)",LOW,INCREASED_MONITORING,1.306239583379619,18
7,5,"(0, 1)",LOW,ROUTINE_MONITORING,5.149332252961637,20
7,6,"(0, 1)",MODERATE,EXERCISE_PROGRAM,1.9991477753474718,22
7,7,"(1, 1)",MODERATE,CONTINUOUS_GLUCOSE_MONITORING,3.044728180417678,24
7,8,"(1, 0)",MODERATE,ROUTINE_MONITORING,1.8361973646406256,26
7,9,"(1, 1)",MODERATE,ROUTINE_MONITORING,1.6297789415892132,27
7,10,"(2, 1)",MODERATE,DIETARY_COUNSELING,1.3941536975689728,29
7,11,"(1, 1)",MODERATE,GLUCOSE_TOLERANCE_TEST,4.888421502149094,30
7,12,"(1, 0)",HIGH,EXERCISE_PROGRAM,1.6953798006998242,31
7,13,"(2, 1)",HIGH,NO_ACTION,1.7471468505600587,32
7,14,"(3, 2)",HIGH,SPECIALIST_REFERRAL,5.630310261414191,34
7,15,"(4, 3)",HIGH,IMMEDIATE_INTERVENTION,1.332168978242025,35
7,16,"(5, 4)",CRITICAL,WEIGHT_MANAGEMENT,3.050586954200253,37
7,17,"(6, 5)",CRITICAL,IMMEDIATE_INTERVENTION,7.469561669387308,38
7,18,"(7, 6)",CRITICAL,ROUTINE_MONITORING,3.08883941045247,40
